Product ID,Store ID,Stock Levels,Supplier Lead Time (days),Stockout Frequency,Reorder Point,Expiry Date,Warehouse Capacity,Order Fulfillment Time (days),Needs Reorder,Expiring Soon,High Stockout Risk,Low Warehouse Capacity,Alert
7748,74,435,4,16,154,2024-04-05,1126,2,False,True,True,False,True
1733,38,626,20,5,10,2024-11-03,1967,6,False,True,False,False,True
5779,68,767,14,18,161,2024-01-28,3606,12,False,True,True,False,True
2353,75,400,24,18,132,2024-09-02,4601,12,False,True,True,False,True
5696,27,912,13,7,82,2024-04-06,2919,13,False,True,False,False,True
2364,41,752,11,14,24,2024-06-26,1248,12,False,True,True,False,True
1848,49,58,7,17,44,2024-04-14,4095,8,False,True,True,False,True
7275,42,624,26,1,67,2024-01-19,1332,4,False,True,False,False,True
2474,46,181,26,1,35,2024-03-16,4233,4,False,True,False,False,True
8632,5,583,24,16,44,2024-06-19,2974,2,False,True,True,False,True
3806,89,709,5,2,163,2024-09-13,1445,4,False,True,False,False,True
6373,8,94,24,17,198,2024-01-04,2715,12,True,True,True,False,True
6963,91,876,8,8,32,2024-08-31,2818,5,False,True,False,False,True
4100,22,613,2,6,10,2024-07-08,4979,9,False,True,False,False,True
8518,10,36,2,6,33,2024-03-11,3053,12,False,True,False,False,True
5199,80,92,7,5,148,2024-03-06,2291,14,True,True,False,False,True
9656,75,836,28,15,158,2024-12-19,2849,9,False,True,True,False,True
6111,98,31,20,3,48,2024-01-21,1369,3,True,True,False,False,True
3870,65,683,8,7,78,2024-09-10,4292,3,False,True,False,False,True
1401,89,774,6,18,180,2024-08-10,4757,13,False,True,True,False,True
5939,85,967,3,2,195,2024-04-16,2959,6,False,True,False,False,True
1001,47,268,18,2,165,2024-07-08,3668,11,False,True,False,False,True
5767,74,954,28,8,84,2024-09-20,2668,9,False,True,False,False,True
9070,97,262,2,3,36,2024-05-22,3549,4,False,True,False,False,True
4565,76,82,2,10,123,2024-10-26,1137,11,True,True,False,False,True
5609,51,621,6,15,76,2024-06-21,1278,2,False,True,True,False,True
1931,16,513,14,10,20,2024-11-06,2798,11,False,True,False,False,True
8377,95,205,20,9,190,2024-08-12,1999,14,False,True,False,False,True
8445,18,527,12,17,27,2024-06-08,4332,8,False,True,True,False,True
5798,49,374,4,4,59,2024-11-23,4550,12,False,True,False,False,True
4792,51,767,6,4,163,2024-09-03,1508,12,False,True,False,False,True
1956,13,557,7,10,115,2024-07-04,3428,5,False,True,False,False,True
6405,96,498,29,3,12,2024-12-25,3152,1,False,True,False,False,True
2794,22,533,24,0,52,2024-12-09,2852,8,False,True,False,False,True
5250,45,856,7,0,176,2024-02-08,2294,5,False,True,False,False,True
2170,21,525,27,8,199,2024-12-18,3007,3,False,True,False,False,True
9052,44,511,27,5,119,2024-02-06,3729,3,False,True,False,False,True
3838,86,666,23,1,167,2024-05-17,3789,14,False,True,False,False,True
4789,16,927,24,6,121,2024-10-11,2096,11,False,True,False,False,True
3766,53,390,22,15,79,2024-06-10,3888,12,False,True,True,False,True
9807,37,481,14,11,120,2024-06-06,2809,7,False,True,True,False,True
8654,7,735,28,9,106,2024-11-25,3315,14,False,True,False,False,True
5064,13,97,28,12,196,2024-07-15,4305,9,True,True,True,False,True
7187,52,589,21,1,194,2024-11-29,1061,13,False,True,False,False,True
5598,63,107,23,18,183,2024-06-06,1148,10,True,True,True,False,True
9522,13,451,5,11,79,2024-10-30,4994,1,False,True,True,False,True
7734,90,335,17,5,116,2024-05-05,4784,3,False,True,False,False,True
3271,42,502,13,17,156,2024-02-28,1695,1,False,True,True,False,True
4324,54,108,28,6,86,2024-12-04,2648,14,False,True,False,False,True
3950,25,55,5,12,91,2024-09-26,4729,4,True,True,True,False,True
4027,9,983,22,0,165,2024-08-30,2496,13,False,True,False,False,True
5057,11,768,28,4,137,2024-12-03,4382,8,False,True,False,False,True
6063,85,121,7,11,82,2024-06-28,1158,10,False,True,True,False,True
9857,49,844,25,11,193,2024-06-06,2314,14,False,True,True,False,True
7799,97,421,8,7,81,2024-11-05,1344,8,False,True,False,False,True
4511,15,360,14,17,193,2024-06-09,3417,4,False,True,True,False,True
3887,40,252,2,10,55,2024-02-28,3790,9,False,True,False,False,True
7555,26,609,8,3,173,2024-06-08,3470,1,False,True,False,False,True
4048,64,29,28,10,162,2024-08-12,1833,8,True,True,False,False,True
1977,18,539,21,7,177,2024-03-11,1948,9,False,True,False,False,True
9899,27,284,13,11,125,2024-06-19,2930,9,False,True,True,False,True
3406,4,822,25,2,21,2024-04-29,4966,4,False,True,False,False,True
8569,6,524,6,4,96,2024-02-04,3580,3,False,True,False,False,True
4676,2,358,27,7,48,2024-11-26,4078,12,False,True,False,False,True
3138,85,130,7,9,47,2024-03-08,2990,1,False,True,False,False,True
4075,42,487,2,6,184,2024-07-11,4734,14,False,True,False,False,True
6084,30,31,17,11,115,2024-04-29,1820,13,True,True,True,False,True
9744,70,446,17,19,74,2024-03-07,2037,1,False,True,True,False,True
1652,92,601,20,14,164,2024-02-12,1967,12,False,True,True,False,True
1181,32,633,27,7,63,2024-09-02,4417,10,False,True,False,False,True
5839,55,755,5,4,121,2024-03-24,4526,13,False,True,False,False,True
8499,69,55,4,16,35,2024-09-21,1085,11,False,True,True,False,True
1521,13,537,28,19,134,2024-03-04,3607,6,False,True,True,False,True
3435,79,100,8,13,178,2024-04-12,3225,10,True,True,True,False,True
8104,95,734,3,6,139,2024-05-22,1016,14,False,True,False,False,True
7992,38,853,22,17,149,2024-02-14,2788,13,False,True,True,False,True
5008,42,950,25,17,100,2024-04-29,4846,3,False,True,True,False,True
6382,72,253,25,6,92,2024-10-06,4053,4,False,True,False,False,True
1495,6,728,8,9,137,2024-02-11,4522,13,False,True,False,False,True
6225,49,875,27,16,151,2024-11-18,2075,10,False,True,True,False,True
4110,74,898,2,13,85,2024-08-12,3151,1,False,True,True,False,True
5442,22,670,9,1,55,2024-11-23,2631,11,False,True,False,False,True
9197,64,580,29,5,72,2024-04-04,4469,8,False,True,False,False,True
7935,34,694,19,11,186,2024-03-29,3467,14,False,True,True,False,True
4640,24,708,28,11,161,2024-05-24,2911,13,False,True,True,False,True
5034,84,160,27,5,113,2024-03-03,2758,12,False,True,False,False,True
3239,95,651,13,17,39,2024-05-19,1796,14,False,True,True,False,True
3390,6,337,16,19,109,2024-01-23,1563,8,False,True,True,False,True
4421,87,994,10,0,41,2024-06-10,2536,2,False,True,False,False,True
9379,85,885,12,13,10,2024-07-21,4271,10,False,True,True,False,True
5506,22,591,2,6,180,2024-07-26,2292,1,False,True,False,False,True
5376,72,995,16,10,14,2024-10-19,4324,12,False,True,False,False,True
8060,97,928,9,13,13,2024-12-03,4403,5,False,True,True,False,True
4113,53,681,16,5,147,2024-02-23,1663,7,False,True,False,False,True
3994,48,188,28,14,45,2024-04-04,3190,5,False,True,True,False,True
3135,33,863,12,1,78,2024-01-07,3666,6,False,True,False,False,True
3917,75,1,19,17,173,2024-11-24,3585,1,True,True,True,False,True
2790,31,960,13,8,121,2024-12-25,1312,4,False,True,False,False,True
5617,86,356,28,12,42,2024-05-19,1966,1,False,True,True,False,True
1800,62,223,11,12,177,2024-05-29,1653,12,False,True,True,False,True
8694,29,396,17,11,138,2024-04-25,3600,6,False,True,True,False,True
9221,35,100,15,6,166,2024-03-06,1447,9,True,True,False,False,True
5345,59,805,24,9,108,2024-07-25,2825,12,False,True,False,False,True
4425,48,441,13,11,141,2024-10-05,1647,6,False,True,True,False,True
9629,6,757,2,6,58,2024-10-25,2787,7,False,True,False,False,True
9331,75,432,16,5,138,2024-01-03,3408,14,False,True,False,False,True
8654,79,618,3,2,65,2024-02-20,2670,7,False,True,False,False,True
4892,64,654,18,5,140,2024-12-27,4622,13,False,True,False,False,True
4237,27,244,6,14,117,2024-10-19,3343,14,False,True,True,False,True
1247,10,455,12,6,196,2024-03-25,3416,14,False,True,False,False,True
1782,31,677,17,18,148,2024-12-01,1814,6,False,True,True,False,True
6590,82,186,22,8,71,2024-01-30,1739,9,False,True,False,False,True
3051,74,59,26,15,102,2024-07-06,3241,6,True,True,True,False,True
9603,49,618,28,1,168,2024-04-04,2044,13,False,True,False,False,True
7326,31,385,2,3,167,2024-12-15,4648,6,False,True,False,False,True
5774,79,816,17,1,141,2024-10-29,1795,2,False,True,False,False,True
1361,44,659,3,12,52,2024-01-10,3895,4,False,True,True,False,True
5313,69,142,26,18,37,2024-04-12,4303,7,False,True,True,False,True
9637,61,855,17,0,13,2024-05-04,1933,11,False,True,False,False,True
6040,3,982,16,3,80,2024-11-30,4327,5,False,True,False,False,True
4263,16,339,22,11,159,2024-10-18,3661,11,False,True,True,False,True
8298,38,605,20,17,135,2024-05-30,2557,2,False,True,True,False,True
9117,34,490,3,5,69,2024-03-15,1375,1,False,True,False,False,True
1471,55,48,9,10,93,2024-12-12,1007,11,True,True,False,False,True
6067,19,382,28,17,123,2024-11-24,3578,14,False,True,True,False,True
7027,5,345,15,3,76,2024-11-01,1703,3,False,True,False,False,True
4647,59,332,3,13,137,2024-09-20,2730,12,False,True,True,False,True
8081,47,437,23,1,169,2024-02-11,4756,11,False,True,False,False,True
6280,97,13,20,10,77,2024-07-23,1653,2,True,True,False,False,True
8412,16,446,28,16,78,2024-10-22,4301,7,False,True,True,False,True
6047,81,548,21,14,30,2024-07-30,1676,2,False,True,True,False,True
7448,36,679,15,7,18,2024-10-03,2950,12,False,True,False,False,True
1066,35,676,5,10,37,2024-12-26,1773,6,False,True,False,False,True
3394,76,876,10,11,49,2024-11-26,4116,12,False,True,True,False,True
3693,21,897,5,14,172,2024-12-26,4177,5,False,True,True,False,True
1163,12,296,5,3,128,2024-01-29,4809,8,False,True,False,False,True
3630,94,394,19,5,58,2024-06-17,3312,14,False,True,False,False,True
2487,90,215,29,12,44,2024-09-23,3010,10,False,True,True,False,True
3721,18,745,14,2,61,2024-01-04,1387,13,False,True,False,False,True
1610,27,735,18,18,150,2024-02-10,3404,12,False,True,True,False,True
8363,44,704,9,15,148,2024-05-31,3972,2,False,True,True,False,True
4853,70,477,23,1,135,2024-06-07,4918,4,False,True,False,False,True
5249,38,132,23,16,190,2024-11-03,3010,3,True,True,True,False,True
7742,48,295,21,16,55,2024-11-17,1939,1,False,True,True,False,True
2312,49,784,3,6,99,2024-05-08,3654,12,False,True,False,False,True
5903,15,341,27,13,120,2024-12-07,2582,12,False,True,True,False,True
3320,43,701,12,17,195,2024-11-29,3017,1,False,True,True,False,True
5707,44,802,17,14,197,2024-02-12,2781,3,False,True,True,False,True
6737,84,404,20,6,105,2024-05-26,3814,2,False,True,False,False,True
9193,69,808,21,14,28,2024-06-10,3346,11,False,True,True,False,True
1108,69,390,11,16,131,2024-03-25,1151,4,False,True,True,False,True
6656,78,438,8,18,195,2024-05-02,3326,12,False,True,True,False,True
6760,67,688,1,12,120,2024-12-06,4117,10,False,True,True,False,True
2774,63,43,5,8,52,2024-05-22,1724,6,True,True,False,False,True
1210,51,859,18,8,23,2024-06-07,3311,5,False,True,False,False,True
5966,96,571,8,10,199,2024-12-27,2601,10,False,True,False,False,True
1132,76,3,23,9,14,2024-08-10,4266,2,True,True,False,False,True
9088,19,40,21,11,121,2024-09-28,4008,7,True,True,True,False,True
4220,57,431,5,3,156,2024-10-30,3970,14,False,True,False,False,True
2676,11,355,12,10,107,2024-10-08,4153,6,False,True,False,False,True
8855,10,237,1,3,97,2024-11-26,2187,3,False,True,False,False,True
4633,26,271,15,16,92,2024-12-15,3690,2,False,True,True,False,True
9328,85,384,7,7,119,2024-01-30,2322,7,False,True,False,False,True
6488,24,703,17,10,156,2024-01-16,2031,13,False,True,False,False,True
2951,34,690,24,4,120,2024-03-28,4053,10,False,True,False,False,True
2597,56,184,18,9,179,2024-11-21,2875,8,False,True,False,False,True
7366,39,755,25,19,141,2024-09-16,3622,9,False,True,True,False,True
5954,14,34,20,10,119,2024-04-20,3024,12,True,True,False,False,True
4720,88,852,1,1,100,2024-04-03,2879,9,False,True,False,False,True
8253,85,668,18,13,179,2024-07-30,1446,13,False,True,True,False,True
5244,80,975,19,19,145,2024-07-28,3013,5,False,True,True,False,True
1130,52,436,21,17,33,2024-09-22,3493,11,False,True,True,False,True
1841,38,760,14,12,188,2024-06-30,3483,11,False,True,True,False,True
7520,35,883,3,4,27,2024-10-23,4111,9,False,True,False,False,True
8739,10,475,20,4,29,2024-03-07,3264,13,False,True,False,False,True
1602,64,988,22,1,64,2024-07-15,1893,14,False,True,False,False,True
7536,11,714,10,14,159,2024-11-25,4802,13,False,True,True,False,True
9983,68,440,20,12,117,2024-03-29,3515,12,False,True,True,False,True
8881,10,429,11,7,191,2024-04-03,2403,1,False,True,False,False,True
2721,6,894,21,8,158,2024-01-28,3474,4,False,True,False,False,True
5060,47,132,21,13,180,2024-06-06,1835,11,True,True,True,False,True
5316,83,287,22,19,179,2024-02-08,3203,14,False,True,True,False,True
2434,38,409,13,16,104,2024-11-12,4421,8,False,True,True,False,True
2271,99,969,1,3,162,2024-07-01,4922,8,False,True,False,False,True
4136,27,490,28,16,197,2024-06-17,3374,8,False,True,True,False,True
2289,74,108,12,13,148,2024-04-30,2891,12,True,True,True,False,True
2927,59,672,21,10,164,2024-11-02,2466,5,False,True,False,False,True
4253,1,870,29,9,149,2024-06-05,3139,4,False,True,False,False,True
8833,49,246,6,10,40,2024-10-09,3255,3,False,True,False,False,True
2232,44,63,4,10,149,2024-04-18,1418,8,True,True,False,False,True
5798,45,664,25,19,82,2024-09-06,2494,3,False,True,True,False,True
6731,26,798,1,10,120,2024-11-02,4782,5,False,True,False,False,True
5849,56,694,12,5,84,2024-01-29,2358,14,False,True,False,False,True
1831,86,409,26,3,176,2024-10-24,4868,7,False,True,False,False,True
6383,73,686,17,4,154,2024-11-18,3129,4,False,True,False,False,True
9037,38,64,26,14,184,2024-02-21,2269,2,True,True,True,False,True
8470,8,367,22,17,142,2024-02-07,3854,12,False,True,True,False,True
5309,41,862,21,8,35,2024-03-13,3189,3,False,True,False,False,True
7772,36,9,7,14,79,2024-03-19,1826,2,True,True,True,False,True
8550,19,237,29,15,34,2024-10-25,2495,4,False,True,True,False,True
6103,40,705,9,2,121,2024-08-01,4298,4,False,True,False,False,True
9684,83,645,5,14,188,2024-03-03,4291,12,False,True,True,False,True
2167,20,281,4,3,51,2024-04-24,1720,9,False,True,False,False,True
2300,21,414,9,13,177,2024-12-21,2607,7,False,True,True,False,True
5485,4,241,20,15,128,2024-05-20,1310,7,False,True,True,False,True
6065,53,983,24,8,66,2024-07-19,2247,13,False,True,False,False,True
5840,77,407,19,8,21,2024-05-15,2065,5,False,True,False,False,True
4851,85,472,13,4,148,2024-08-16,2903,12,False,True,False,False,True
6411,24,178,25,8,130,2024-05-22,2175,11,False,True,False,False,True
4755,44,679,21,14,76,2024-07-07,4579,7,False,True,True,False,True
7750,11,837,10,17,175,2024-04-29,1851,10,False,True,True,False,True
9573,52,452,27,6,28,2024-11-26,3638,10,False,True,False,False,True
3536,82,694,26,2,197,2024-01-01,4975,14,False,True,False,False,True
9715,57,934,13,13,33,2024-12-20,1101,6,False,True,True,False,True
8654,98,415,2,4,71,2024-10-15,3285,3,False,True,False,False,True
5841,54,8,3,12,112,2024-04-23,2078,6,True,True,True,False,True
2770,21,648,13,6,56,2024-08-22,3627,13,False,True,False,False,True
7992,32,199,8,3,180,2024-01-12,1577,6,False,True,False,False,True
2852,32,25,14,11,77,2024-11-03,2554,13,True,True,True,False,True
3846,30,383,12,8,49,2024-06-27,4768,8,False,True,False,False,True
2896,85,404,15,12,16,2024-02-27,2593,8,False,True,True,False,True
2006,1,17,1,8,135,2024-06-05,3431,6,True,True,False,False,True
2698,10,995,24,3,146,2024-07-07,1411,8,False,True,False,False,True
6125,51,598,2,19,67,2024-12-25,2934,8,False,True,True,False,True
3476,22,675,14,7,78,2024-05-31,1622,6,False,True,False,False,True
3465,37,209,14,16,185,2024-12-13,4980,7,False,True,True,False,True
2250,28,336,11,11,19,2024-09-04,2154,9,False,True,True,False,True
1683,85,711,15,5,195,2024-04-22,2657,2,False,True,False,False,True
1246,54,451,26,10,197,2024-04-22,3032,4,False,True,False,False,True
4889,9,366,9,8,113,2024-05-09,2532,8,False,True,False,False,True
5981,1,779,2,5,49,2024-06-21,1941,11,False,True,False,False,True
6193,32,411,18,18,85,2024-03-22,2920,5,False,True,True,False,True
3034,53,141,4,17,188,2024-12-10,3764,1,True,True,True,False,True
7910,19,881,24,8,122,2024-06-06,2727,12,False,True,False,False,True
7850,88,105,27,7,67,2024-04-07,3513,8,False,True,False,False,True
4159,60,304,5,12,100,2024-03-29,2502,5,False,True,True,False,True
1801,65,762,23,2,47,2024-06-03,2240,10,False,True,False,False,True
4810,7,403,24,19,37,2024-02-03,4606,6,False,True,True,False,True
5261,49,708,10,9,57,2024-05-18,3245,11,False,True,False,False,True
1856,35,663,21,14,21,2024-10-13,2059,10,False,True,True,False,True
1281,86,205,9,11,28,2024-09-10,4742,6,False,True,True,False,True
6109,50,303,12,8,150,2024-06-27,2895,12,False,True,False,False,True
1312,34,297,9,11,112,2024-09-16,3552,14,False,True,True,False,True
7197,55,709,28,7,32,2024-03-15,3056,11,False,True,False,False,True
9617,35,68,23,12,121,2024-07-09,2588,6,True,True,True,False,True
7284,2,720,28,9,51,2024-07-03,1445,14,False,True,False,False,True
5477,42,288,6,6,151,2024-10-28,1303,9,False,True,False,False,True
5168,28,489,17,10,18,2024-05-22,3434,9,False,True,False,False,True
8879,67,539,12,11,182,2024-12-19,4858,8,False,True,True,False,True
4019,14,185,16,7,67,2024-07-15,2796,11,False,True,False,False,True
1945,34,718,7,13,32,2024-04-18,1805,3,False,True,True,False,True
4442,84,10,3,10,56,2024-10-14,4662,4,True,True,False,False,True
3992,87,716,28,3,94,2024-03-30,3209,7,False,True,False,False,True
2769,22,548,21,2,106,2024-01-31,1042,8,False,True,False,False,True
2426,5,661,24,7,150,2024-03-29,2478,12,False,True,False,False,True
5632,74,998,28,18,172,2024-04-12,3549,10,False,True,True,False,True
8420,24,120,11,16,103,2024-04-16,2385,4,False,True,True,False,True
2573,95,223,7,6,34,2024-09-10,3416,11,False,True,False,False,True
3155,21,169,13,1,14,2024-06-25,4075,8,False,True,False,False,True
3883,23,798,5,2,85,2024-12-06,2199,13,False,True,False,False,True
1670,38,975,29,17,75,2024-04-12,1097,8,False,True,True,False,True
5278,48,350,6,13,142,2024-10-21,1158,10,False,True,True,False,True
1520,39,514,29,0,94,2024-05-08,1130,5,False,True,False,False,True
3923,86,555,21,11,135,2024-11-23,4348,5,False,True,True,False,True
9139,75,544,6,6,196,2024-04-05,4830,2,False,True,False,False,True
6187,5,714,27,2,39,2024-05-13,4704,14,False,True,False,False,True
9877,70,743,7,14,65,2024-07-23,2107,5,False,True,True,False,True
8532,85,529,18,5,10,2024-10-16,4775,3,False,True,False,False,True
6234,23,510,15,12,57,2024-04-19,2342,6,False,True,True,False,True
6170,61,792,1,11,159,2024-07-24,4502,12,False,True,True,False,True
7964,27,632,26,19,41,2024-06-07,4710,9,False,True,True,False,True
4497,90,971,26,0,113,2024-12-01,4653,10,False,True,False,False,True
5283,78,388,23,0,70,2024-06-13,1469,5,False,True,False,False,True
